"price","web_url","img_url"
"5295","/iteminfo/chanel-crayon-sourcils-sculpting-eyebrow-pencil-no30-brun-naturel-1g-1","//d3pllp7nz3wmw5.cloudfront.net/product_images/12040880202_EBAY_SMALL_US.jpg"
"4995","/iteminfo/lancome-virtuose-precious-cells-high-definition-curves-and-length-mascara-no01-precious-black-made-in-japan-6g","//d3pllp7nz3wmw5.cloudfront.net/product_images/11041080902_EBAY_SMALL_US.jpg"
"4295","/iteminfo/clinique-lash-power-volumizing-mascara-no01-black-onyx-6ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/10248380402_EBAY_SMALL_US.jpg"
"1155","/iteminfo/loreal-mega-volume-miss-manga-mascara-noblack-8ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/18403751102_EBAY_SMALL_US.jpg"
"2995","/iteminfo/clinique-quickliner-for-eyes-intense-no03-intense-chocolate-08g","//d3pllp7nz3wmw5.cloudfront.net/product_images/14115180402_EBAY_SMALL_US.jpg"
"3395","/iteminfo/blinc-eyebrow-mousse-dark-blonde-4g","//d3pllp7nz3wmw5.cloudfront.net/product_images/11177498202_EBAY_SMALL_US.jpg"
"5595","/iteminfo/yves-saint-laurent-mascara-volume-effet-faux-cils-luxurious-mascara-no03-extreme-blue-7ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/07872581702_EBAY_SMALL_US.jpg"
"2995","/iteminfo/lancome-le-crayon-khol-waterproof-no01-raisin-noir-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/06682580902_EBAY_SMALL_US.jpg"
"3395","/iteminfo/blinc-eyebrow-mousse-light-brunette-4g","//d3pllp7nz3wmw5.cloudfront.net/product_images/11177598202_EBAY_SMALL_US.jpg"
"4495","/iteminfo/laura-mercier-long-lash-mascara-black-10g","//d3pllp7nz3wmw5.cloudfront.net/product_images/10262924702_EBAY_SMALL_US.jpg"
"3295","/iteminfo/givenchy-magic-khol-eye-liner-pencil-no1-black-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/05000084202_EBAY_SMALL_US.jpg"
"5595","/iteminfo/yves-saint-laurent-mascara-volume-effet-faux-cils-luxurious-mascara-no05-burgundy-7ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/07577281702_EBAY_SMALL_US.jpg"
"2495","/iteminfo/billion-dollar-brows-brow-powder-blonde-2g","//d3pllp7nz3wmw5.cloudfront.net/product_images/15380731902_EBAY_SMALL_US.jpg"
"5495","/iteminfo/yves-saint-laurent-eyeliner-effet-faux-cils-shocking-bold-felt-tip-eyeliner-pen-no1-black-1ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/13928181702_EBAY_SMALL_US.jpg"
"3295","/iteminfo/bare-escentuals-bareminerals-lash-domination-volumizing-mascara-intense-black-11ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/15801493702_EBAY_SMALL_US.jpg"
"2995","/iteminfo/jane-iredale-liquid-eye-liner-black-6ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/09923703602_EBAY_SMALL_US.jpg"
"6995","/iteminfo/shiseido-full-lash-serum-6ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/16738581402_EBAY_SMALL_US.jpg"
"5295","/iteminfo/by-terry-ombre-blackstar-color-fix-cream-eyeshadow-no05-misty-rock-14g","//d3pllp7nz3wmw5.cloudfront.net/product_images/12017310802_EBAY_SMALL_US.jpg"
"5295","/iteminfo/bobbi-brown-smokey-eye-mascara-no01-black-6ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/17846126502_EBAY_SMALL_US.jpg"
"2995","/iteminfo/lavera-intense-volumizing-mascara-noblack-13ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/15898826602_EBAY_SMALL_US.jpg"
"1804","/iteminfo/jane-iredale-eye-pencil-basic-brown-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09926103602_EBAY_SMALL_US.jpg"
